Time,Latitude,Longitude,Depth(km),Magnitude,Location
2022-09-27T21:22:30.774Z,31.9,-103.92,7.52,2.8,"37 km NW of Mentone, Texas"
2022-09-27T21:20:28.572Z,42.31,80.47,10.0,4.4,"126 km N of Aksu, China"
2022-09-27T21:18:19.118Z,53.74,-35.23,10.0,4.9,Reykjanes Ridge
2022-09-27T21:10:24.579Z,53.77,-35.34,10.0,4.6,Reykjanes Ridge
2022-09-27T21:09:53.644Z,53.71,-35.22,10.0,4.8,Reykjanes Ridge
2022-09-27T19:53:44.704Z,53.71,-35.17,10.0,4.8,Reykjanes Ridge
2022-09-27T19:39:29.050Z,54.35,-35.06,10.0,4.6,Reykjanes Ridge
2022-09-27T19:04:48.879Z,53.75,-35.15,10.0,4.7,Reykjanes Ridge
2022-09-27T17:48:06.903Z,-23.17,-68.58,169.24,4.4,"47 km SW of San Pedro de Atacama, Chile"
2022-09-27T17:25:36.809Z,-19.49,-70.06,66.76,4.5,"80 km N of Iquique, Chile"
2022-09-27T17:05:20.940Z,35.25,-97.75,6.53,2.69,Oklahoma
2022-09-27T16:53:44.271Z,-30.98,-178.57,58.91,4.9,"Kermadec Islands, New Zealand"
2022-09-27T16:47:54.842Z,53.83,-35.24,10.0,4.6,Reykjanes Ridge
2022-09-27T16:45:14.944Z,-20.47,-11.67,10.0,4.7,southern Mid-Atlantic Ridge
2022-09-27T16:16:56.439Z,40.77,42.93,11.56,4.4,eastern Turkey
2022-09-27T16:12:14.361Z,54.38,-35.02,10.0,4.4,Reykjanes Ridge
2022-09-27T16:11:42.560Z,18.09,-68.77,161.0,3.98,"36 km SSW of Boca de Yuma, Dominican Republic"
2022-09-27T16:07:50.913Z,53.61,-35.0,10.0,4.3,Reykjanes Ridge
2022-09-27T16:06:02.998Z,32.96,-100.9,5.04,2.7,western Texas
2022-09-27T15:55:52.350Z,53.91,-35.32,10.0,4.6,Reykjanes Ridge
2022-09-27T15:46:32.933Z,36.91,27.7,11.13,4.0,"19 km N of Datça, Turkey"
2022-09-27T15:43:01.574Z,38.16,-117.95,9.3,2.8,"29 km SSE of Mina, Nevada"
2022-09-27T15:39:12.280Z,36.96,-121.6,5.37,2.61,"6km SSW of Gilroy, CA"
2022-09-27T15:31:37.876Z,54.3,-35.36,10.0,4.4,Reykjanes Ridge
2022-09-27T15:27:22.776Z,52.63,-35.19,10.0,4.4,Reykjanes Ridge
2022-09-27T15:24:48.796Z,42.76,143.28,94.89,4.4,"Hokkaido, Japan region"
2022-09-27T15:23:37.494Z,31.66,-104.3,7.31,2.5,"58 km S of Whites City, New Mexico"
2022-09-27T15:22:44.634Z,53.98,-35.06,10.0,4.5,Reykjanes Ridge
2022-09-27T15:20:39.026Z,53.83,-35.09,10.0,4.3,Reykjanes Ridge
2022-09-27T15:12:40.437Z,12.15,-43.83,10.0,4.7,northern Mid-Atlantic Ridge
2022-09-27T14:53:41.723Z,40.67,142.7,44.17,4.3,"near the east coast of Honshu, Japan"
2022-09-27T14:44:50.022Z,31.66,-104.31,7.8,3.0,"57 km S of Whites City, New Mexico"
2022-09-27T14:43:39.537Z,40.81,43.01,10.0,4.0,"10 km WNW of Susuz, Turkey"
2022-09-27T14:41:17.178Z,53.98,-35.19,10.0,4.4,Reykjanes Ridge
2022-09-27T14:35:03.152Z,53.88,-35.04,10.0,4.5,Reykjanes Ridge
2022-09-27T14:24:40.172Z,40.75,42.9,10.0,4.3,"19 km W of Susuz, Turkey"
2022-09-27T14:09:39.155Z,53.54,-35.31,10.0,4.4,Reykjanes Ridge
2022-09-27T13:46:49.859Z,53.9,-35.21,10.0,4.8,Reykjanes Ridge
2022-09-27T13:36:52.614Z,44.5,150.85,10.0,4.6,"248 km ESE of Kuril’sk, Russia"
2022-09-27T13:07:35.183Z,53.8,-35.2,10.0,4.7,Reykjanes Ridge
2022-09-27T13:02:57.910Z,34.43,-116.49,7.67,3.33,"36km N of Yucca Valley, CA"
2022-09-27T12:36:47.391Z,-18.38,-174.74,272.03,4.1,"85 km WNW of Neiafu, Tonga"
2022-09-27T12:22:57.970Z,18.89,-67.51,8.0,3.49,"61 km NW of San Antonio, Puerto Rico"
2022-09-27T12:17:17.450Z,-16.33,-173.55,67.88,4.4,"49 km SSE of Hihifo, Tonga"
2022-09-27T12:00:59.160Z,-12.97,167.71,10.0,4.4,"101 km N of Sola, Vanuatu"
2022-09-27T11:17:05.076Z,63.24,-171.45,10.0,3.4,"62 km SSE of Gambell, Alaska"
2022-09-27T10:59:20.172Z,54.21,-35.27,10.0,4.7,Reykjanes Ridge
2022-09-27T10:50:54.730Z,17.97,-66.51,8.0,3.05,"3 km SW of Potala Pastillo, Puerto Rico"
2022-09-27T10:50:54.660Z,17.96,-66.53,9.89,3.05,"5 km SW of Potala Pastillo, Puerto Rico"
2022-09-27T10:04:22.220Z,17.95,-66.51,10.0,3.36,"4 km SSW of Potala Pastillo, Puerto Rico"
2022-09-27T09:44:43.560Z,17.95,-66.52,11.0,3.38,"5 km SSW of Potala Pastillo, Puerto Rico"
2022-09-27T09:10:44.470Z,35.51,-118.39,4.99,2.55,"13km SE of Bodfish, CA"
2022-09-27T08:47:39.648Z,54.12,-34.48,10.0,4.8,Reykjanes Ridge
2022-09-27T08:24:04.191Z,62.66,-149.41,46.0,2.8,"42 km ENE of Chase, Alaska"
2022-09-27T08:13:58.887Z,54.3,-35.6,10.0,4.5,Reykjanes Ridge
2022-09-27T08:03:39.320Z,35.51,-118.39,5.18,3.7,"13km SE of Bodfish, CA"
2022-09-27T07:25:44.726Z,54.05,-35.22,10.0,4.6,Reykjanes Ridge
2022-09-27T07:21:18.380Z,19.4,-64.41,28.0,3.99,"124 km NNE of Cruz Bay, U.S. Virgin Islands"
2022-09-27T07:19:45.619Z,54.15,-35.99,10.0,4.7,Reykjanes Ridge
2022-09-27T06:46:02.150Z,35.97,-119.88,29.65,2.78,"9km ESE of Kettleman City, CA"
2022-09-27T06:45:07.625Z,53.89,-35.3,10.0,4.5,Reykjanes Ridge
2022-09-27T06:10:40.005Z,54.07,-35.15,10.0,4.6,Reykjanes Ridge
2022-09-27T06:01:16.181Z,53.83,-35.01,10.0,4.6,Reykjanes Ridge
2022-09-27T05:52:21.770Z,54.11,-35.39,10.0,4.5,Reykjanes Ridge
2022-09-27T05:41:05.953Z,-15.7,-173.46,96.88,4.5,"45 km NE of Hihifo, Tonga"
2022-09-27T05:36:47.580Z,-33.09,-73.17,10.0,4.4,"143 km W of Valparaíso, Chile"
2022-09-27T04:42:07.879Z,53.9,-35.14,10.0,4.7,Reykjanes Ridge
2022-09-27T04:41:22.160Z,19.01,-68.48,79.0,3.81,"44 km NNE of Otra Banda, Dominican Republic"
2022-09-27T04:35:41.556Z,53.85,-35.7,10.0,4.3,Reykjanes Ridge
2022-09-27T04:34:29.421Z,53.84,-35.28,10.0,4.6,Reykjanes Ridge
2022-09-27T04:13:17.465Z,31.72,-104.3,6.29,2.7,"51 km S of Whites City, New Mexico"
2022-09-27T03:58:01.921Z,53.93,-35.39,10.0,4.7,Reykjanes Ridge
2022-09-27T03:54:39.939Z,53.8,-35.26,10.0,4.5,Reykjanes Ridge
2022-09-27T03:43:04.665Z,10.92,-87.96,10.0,4.3,"185 km WSW of Masachapa, Nicaragua"
2022-09-27T03:39:33.450Z,19.05,-155.39,34.63,2.71,"Island of Hawaii, Hawaii"
2022-09-27T03:35:46.994Z,53.95,-35.15,10.0,4.5,Reykjanes Ridge
2022-09-27T03:16:07.602Z,31.9,104.31,10.0,4.0,"41 km WNW of Jiangyou, China"
2022-09-27T03:05:39.151Z,54.13,-35.33,10.0,4.5,Reykjanes Ridge
2022-09-27T03:00:07.491Z,53.91,-35.22,10.0,4.4,Reykjanes Ridge
2022-09-27T02:32:31.140Z,54.24,-35.13,10.0,4.3,Reykjanes Ridge
2022-09-27T01:58:59.809Z,54.08,-35.17,10.0,4.5,Reykjanes Ridge
2022-09-27T01:46:17.230Z,35.34,-118.55,3.08,2.78,"24km NNW of Tehachapi, CA"
2022-09-27T01:13:44.850Z,53.96,-35.23,10.0,4.5,Reykjanes Ridge
2022-09-27T01:04:58.038Z,32.88,73.58,10.0,4.3,"15 km WSW of Jhelum, Pakistan"
2022-09-27T00:39:25.051Z,54.08,-35.12,10.0,4.4,Reykjanes Ridge
2022-09-27T00:39:03.132Z,54.01,-35.09,10.0,4.6,Reykjanes Ridge
2022-09-27T00:36:31.267Z,54.27,-35.22,10.0,4.6,Reykjanes Ridge
2022-09-27T00:33:08.596Z,14.82,-92.53,77.44,4.1,"8 km SSW of Buenos Aires, Mexico"
2022-09-27T00:30:29.600Z,17.92,-66.96,10.71,2.58,"7 km SW of Guánica, Puerto Rico"
2022-09-27T00:25:20.290Z,19.17,-155.48,32.7,2.65,"Island of Hawaii, Hawaii"
2022-09-27T00:21:44.530Z,54.04,-35.13,10.0,4.5,Reykjanes Ridge
2022-09-27T00:17:38.270Z,17.91,-66.96,7.27,3.04,"9 km SW of Guánica, Puerto Rico"
2022-09-26T23:51:26.231Z,53.99,-35.24,10.0,4.5,Reykjanes Ridge
2022-09-26T23:17:35.311Z,-11.0,113.34,10.0,4.6,"south of Java, Indonesia"
2022-09-26T23:08:23.410Z,40.39,-124.48,24.18,2.79,"18km WNW of Petrolia, CA"
2022-09-26T23:05:45.564Z,53.93,-35.08,10.0,4.7,Reykjanes Ridge
2022-09-26T23:02:56.679Z,-4.71,153.73,11.17,4.6,"New Ireland region, Papua New Guinea"
2022-09-26T22:44:01.552Z,53.9,-35.18,10.0,4.7,Reykjanes Ridge
2022-09-26T22:21:19.140Z,53.92,-35.37,10.0,4.5,Reykjanes Ridge
2022-09-26T22:07:54.790Z,17.87,-66.89,11.71,2.55,Puerto Rico region
2022-09-26T22:07:11.998Z,-19.89,-178.01,571.88,4.2,Fiji region
2022-09-26T21:46:06.060Z,-33.69,-72.61,19.87,4.3,"93 km W of San Antonio, Chile"
2022-09-26T21:42:54.450Z,19.21,-155.48,10.33,2.94,"1 km N of P?hala, Hawaii"
2022-09-26T21:32:43.307Z,50.01,153.58,203.94,4.2,"196 km WSW of Severo-Kuril’sk, Russia"
2022-09-26T21:11:32.871Z,-6.46,154.48,67.33,5.1,"112 km W of Panguna, Papua New Guinea"
2022-09-26T20:32:22.022Z,53.99,-35.28,10.0,4.2,Reykjanes Ridge
2022-09-26T20:30:16.475Z,53.86,-35.25,10.0,5.4,Reykjanes Ridge
2022-09-26T19:58:32.325Z,54.02,-35.18,10.0,4.6,Reykjanes Ridge
2022-09-26T19:39:47.865Z,53.93,-35.24,10.0,4.9,Reykjanes Ridge
2022-09-26T19:34:19.703Z,53.8,-35.2,10.0,4.6,Reykjanes Ridge
2022-09-26T19:33:05.122Z,53.97,-35.25,10.0,4.6,Reykjanes Ridge
2022-09-26T19:32:18.006Z,53.85,-35.19,10.0,4.7,Reykjanes Ridge
2022-09-26T19:27:27.820Z,53.93,-35.3,10.0,4.4,Reykjanes Ridge
2022-09-26T19:25:03.164Z,54.12,-35.15,10.0,4.6,Reykjanes Ridge
2022-09-26T18:59:05.603Z,53.91,-35.52,10.0,4.4,Reykjanes Ridge
2022-09-26T18:23:25.548Z,61.5,-150.26,32.3,2.5,Southern Alaska
2022-09-26T18:21:57.286Z,53.94,-35.27,10.0,4.8,Reykjanes Ridge
2022-09-26T18:15:13.120Z,18.42,-65.12,21.16,2.68,"21 km WNW of Charlotte Amalie, U.S. Virgin Islands"
2022-09-26T18:06:46.435Z,47.86,-114.37,11.48,2.9,Western Montana
2022-09-26T18:06:24.868Z,53.98,-35.35,10.0,4.5,Reykjanes Ridge
2022-09-26T18:02:21.383Z,55.67,160.07,185.76,4.8,"27 km ENE of Atlasovo, Russia"
2022-09-26T17:42:07.436Z,53.87,-35.4,10.0,4.2,Reykjanes Ridge
2022-09-26T17:07:38.680Z,39.8,-123.19,6.42,2.52,"5km E of Covelo, CA"
2022-09-26T16:51:48.296Z,-12.63,166.67,53.55,4.4,"167 km NW of Sola, Vanuatu"
2022-09-26T16:36:32.060Z,-17.82,-178.71,522.79,4.4,"210 km E of Levuka, Fiji"
2022-09-26T16:29:14.686Z,54.02,-35.36,10.0,4.3,Reykjanes Ridge
2022-09-26T16:08:48.742Z,53.9,-35.15,10.0,4.7,Reykjanes Ridge
2022-09-26T16:05:23.292Z,40.59,142.83,35.0,5.0,"113 km E of Hachinohe, Japan"
2022-09-26T15:57:58.235Z,53.98,-35.35,10.0,4.4,Reykjanes Ridge
2022-09-26T15:54:28.910Z,14.66,144.31,10.55,4.4,"138 km NNW of Asan-Maina Village, Guam"
2022-09-26T15:45:12.641Z,53.95,-35.29,10.0,4.7,Reykjanes Ridge
2022-09-26T15:18:47.982Z,54.0,-35.14,10.0,4.7,Reykjanes Ridge
2022-09-26T15:09:27.050Z,31.62,-116.03,5.31,2.73,"52km ESE of Maneadero, B.C., MX"
2022-09-26T15:07:53.838Z,35.9,70.61,101.24,4.2,"60 km NNW of P?r?n, Afghanistan"
2022-09-26T14:59:51.891Z,54.02,-35.01,10.0,4.8,Reykjanes Ridge
2022-09-26T14:55:55.104Z,54.22,-35.05,10.0,4.4,Reykjanes Ridge
2022-09-26T14:54:51.107Z,54.07,-34.89,10.0,4.6,Reykjanes Ridge
2022-09-26T14:46:08.578Z,0.88,126.53,56.95,4.3,Molucca Sea
2022-09-26T14:43:54.597Z,54.09,-35.19,10.0,4.4,Reykjanes Ridge
2022-09-26T14:30:10.667Z,54.17,-35.32,10.0,4.4,Reykjanes Ridge
2022-09-26T14:13:46.077Z,39.85,140.88,5.53,4.5,"19 km NNW of Shizukuishi, Japan"
2022-09-26T14:07:10.846Z,54.23,-35.09,10.0,4.7,Reykjanes Ridge
2022-09-26T13:59:41.560Z,54.11,-35.27,10.0,4.5,Reykjanes Ridge
2022-09-26T13:59:28.718Z,32.4,56.03,10.0,4.2,"106 km NE of B?fq, Iran"
2022-09-26T13:57:59.329Z,-15.25,168.19,9.74,5.3,"113 km ENE of Luganville, Vanuatu"
2022-09-26T13:47:16.471Z,54.41,-35.29,10.0,4.5,Reykjanes Ridge
2022-09-26T13:38:41.972Z,54.1,-35.13,10.0,4.5,Reykjanes Ridge
2022-09-26T13:31:34.314Z,1.94,125.89,53.16,4.0,"113 km ENE of Laikit, Laikit II (Dimembe), Indonesia"
2022-09-26T13:27:49.999Z,53.98,-35.79,10.0,4.6,Reykjanes Ridge
2022-09-26T13:20:54.941Z,53.64,-35.39,10.0,4.5,Reykjanes Ridge
2022-09-26T13:05:26.159Z,-24.79,-179.64,506.64,4.3,south of the Fiji Islands
2022-09-26T11:43:02.264Z,58.18,-142.72,10.0,3.5,"230 km SW of Yakutat, Alaska"
2022-09-26T11:39:19.317Z,51.55,178.43,80.17,5.0,"Rat Islands, Aleutian Islands, Alaska"
2022-09-26T10:34:41.129Z,22.82,143.9,31.15,4.5,"Volcano Islands, Japan region"
2022-09-26T10:28:29.572Z,54.31,-34.82,10.0,4.4,Reykjanes Ridge
2022-09-26T10:06:54.199Z,54.05,-35.24,10.0,4.8,Reykjanes Ridge
2022-09-26T09:59:56.390Z,54.0,-35.23,10.0,5.8,Reykjanes Ridge
2022-09-26T09:03:39.661Z,32.31,142.54,20.32,4.3,"Izu Islands, Japan region"
2022-09-26T07:41:00.281Z,54.1,-35.12,10.0,4.9,Reykjanes Ridge
2022-09-26T07:12:46.020Z,19.18,-66.49,12.52,3.44,"79 km N of Tierras Nuevas Poniente, Puerto Rico"
2022-09-26T06:58:24.342Z,54.05,-35.2,10.0,4.5,Reykjanes Ridge
2022-09-26T06:36:54.130Z,17.92,-66.92,5.49,2.53,"5 km SSW of Guánica, Puerto Rico"
2022-09-26T06:15:50.330Z,19.21,-66.49,22.81,3.43,"82 km N of Tierras Nuevas Poniente, Puerto Rico"
2022-09-26T05:18:31.980Z,38.81,-122.74,1.9,2.7,"2km SW of Cobb, CA"
2022-09-26T03:43:54.540Z,19.2,-66.53,20.0,3.57,"81 km N of Tierras Nuevas Poniente, Puerto Rico"
2022-09-26T03:41:59.137Z,3.32,-79.2,10.0,4.2,"121 km NW of Mosquera, Colombia"
2022-09-26T03:33:32.958Z,1.89,122.61,465.08,4.4,"157 km NNW of Gorontalo, Indonesia"
2022-09-26T03:11:07.308Z,60.17,-151.36,49.3,3.1,"6 km SSE of Clam Gulch, Alaska"
2022-09-26T02:53:32.922Z,4.96,126.38,10.0,4.4,"113 km ESE of Sarangani, Philippines"
2022-09-26T02:28:53.820Z,18.11,-65.79,5.0,3.59,"5 km E of Candelero Arriba, Puerto Rico"
2022-09-26T01:56:18.339Z,19.52,-157.23,15.38,3.0,"130 km W of Kailua-Kona, Hawaii"
2022-09-26T01:27:10.155Z,-20.58,-11.68,10.0,4.9,southern Mid-Atlantic Ridge
2022-09-26T00:50:36.387Z,42.3,80.59,10.0,3.9,"126 km NNE of Aksu, China"
2022-09-26T00:28:53.848Z,-17.23,-175.16,10.0,4.6,"200 km NW of Neiafu, Tonga"
2022-09-26T00:25:50.672Z,-26.58,71.19,10.0,4.5,Mid-Indian Ridge
2022-09-25T23:25:37.545Z,4.58,62.61,10.0,4.5,Carlsberg Ridge
2022-09-25T23:04:25.176Z,27.69,56.62,10.0,4.3,"65 km NNE of Bandar Abbas, Iran"
2022-09-25T22:35:56.127Z,56.85,-154.89,25.8,3.4,"45 km WSW of Akhiok, Alaska"
2022-09-25T22:29:26.100Z,15.93,-98.43,10.0,4.1,"42 km SW of Corralero, Mexico"
2022-09-25T21:53:35.116Z,-20.44,-11.79,10.0,4.5,southern Mid-Atlantic Ridge
2022-09-25T21:45:34.144Z,77.84,7.31,10.0,4.2,"197 km WSW of Longyearbyen, Svalbard and Jan Mayen"
2022-09-25T21:44:38.761Z,-20.4,-177.63,572.12,4.3,"264 km WNW of Haveluloto, Tonga"
2022-09-25T21:30:21.862Z,15.84,-88.41,10.0,5.1,Honduras-Guatemala border region
2022-09-25T21:28:17.054Z,15.79,-88.36,16.99,4.5,Honduras-Guatemala border region
2022-09-25T21:20:34.165Z,-62.97,155.49,10.0,4.4,Balleny Islands region
2022-09-25T19:43:26.371Z,-1.92,118.93,44.29,4.7,"83 km N of Mamuju, Indonesia"
2022-09-25T19:05:11.404Z,24.99,127.21,10.0,4.9,"134 km SSW of Itoman, Japan"
2022-09-25T17:34:05.476Z,-19.49,-69.36,108.98,4.1,"115 km NE of Iquique, Chile"
2022-09-25T16:32:44.066Z,-25.59,-176.1,10.0,4.7,south of the Fiji Islands
2022-09-25T15:26:26.604Z,51.38,142.77,10.0,4.8,"51 km NE of Mgachi, Russia"
2022-09-25T15:25:13.810Z,27.7,56.45,10.0,4.9,"59 km NNE of Bandar Abbas, Iran"
2022-09-25T15:21:07.270Z,32.48,-115.33,7.52,2.59,"10km SSE of Puebla, B.C., MX"
2022-09-25T15:07:56.490Z,21.03,-155.44,9.92,2.52,"64 km ENE of Hana, Hawaii"
2022-09-25T15:06:31.816Z,23.38,121.62,10.0,4.5,"66 km S of Hualien City, Taiwan"
2022-09-25T14:59:03.732Z,78.0,8.09,10.0,4.4,"175 km WSW of Longyearbyen, Svalbard and Jan Mayen"
2022-09-25T14:42:22.811Z,8.58,138.05,10.0,4.5,"104 km S of Colonia, Micronesia"
2022-09-25T14:01:41.300Z,77.93,8.14,10.0,4.5,"176 km WSW of Longyearbyen, Svalbard and Jan Mayen"
2022-09-25T13:42:43.420Z,18.21,-68.0,93.58,3.23,Mona Passage
2022-09-25T13:35:22.085Z,42.27,143.12,70.2,4.3,"62 km E of Shizunai-furukawach?, Japan"
2022-09-25T13:19:56.396Z,17.55,-103.38,10.0,4.2,"110 km SSE of La Placita de Morelos, Mexico"
2022-09-25T12:48:43.860Z,19.17,-155.49,31.06,2.66,"3 km SSW of P?hala, Hawaii"
2022-09-25T12:43:37.526Z,23.99,127.11,10.0,4.9,"204 km ESE of Hirara, Japan"
2022-09-25T12:13:37.379Z,-6.51,129.84,157.98,4.6,Banda Sea
2022-09-25T12:02:48.675Z,18.23,94.38,22.46,4.4,"99 km W of Myanaung, Myanmar"
2022-09-25T11:36:55.569Z,-11.85,166.64,126.91,4.5,"154 km SE of Lata, Solomon Islands"
2022-09-25T11:18:52.990Z,36.55,-121.11,1.75,2.52,"4km ENE of Pinnacles, CA"
2022-09-25T11:16:31.404Z,4.32,126.07,133.4,5.1,"137 km SSE of Sarangani, Philippines"
2022-09-25T08:11:39.050Z,17.98,-66.85,17.89,2.51,"3 km SW of Indios, Puerto Rico"
2022-09-25T06:57:31.590Z,18.84,-68.77,124.0,3.98,"24 km NNW of Otra Banda, Dominican Republic"
2022-09-25T06:17:59.684Z,46.01,6.72,5.13,3.3,"7 km ESE of Arâches-la-Frasse, France"
2022-09-25T05:01:34.645Z,-20.41,-177.27,345.02,4.1,"229 km WNW of Haveluloto, Tonga"
2022-09-25T04:19:20.878Z,12.2,-87.49,61.27,4.5,"46 km SW of Corinto, Nicaragua"
2022-09-25T03:51:47.560Z,18.3,-67.52,8.03,2.98,"28 km W of Rincón, Puerto Rico"
2022-09-25T02:54:40.794Z,6.04,125.88,168.64,4.2,"20 km ESE of Lamitan, Philippines"
2022-09-25T02:27:25.810Z,19.2,-155.47,36.16,2.69,"1 km E of P?hala, Hawaii"
2022-09-25T01:29:14.863Z,14.82,-93.65,47.77,4.6,"87 km SW of La Esperanza (El Zapotal), Mexico"
2022-09-25T01:19:24.550Z,17.95,-66.82,10.97,2.55,"5 km S of Indios, Puerto Rico"
2022-09-25T00:17:58.460Z,17.95,-66.91,13.03,2.5,"2 km SSW of Guánica, Puerto Rico"
2022-09-24T22:18:14.840Z,31.22,-115.87,2.84,2.93,"87km SE of Maneadero, B.C., MX"
2022-09-24T21:59:55.542Z,-1.16,-14.67,10.0,4.7,north of Ascension Island
2022-09-24T21:45:17.256Z,-59.05,-25.62,42.6,5.0,South Sandwich Islands region
2022-09-24T21:11:41.164Z,4.05,125.9,148.38,4.5,"157 km SSE of Sarangani, Philippines"
2022-09-24T20:51:00.970Z,32.16,-115.16,24.76,2.55,"8km S of Alberto Oviedo Mota, B.C., MX"
2022-09-24T20:32:29.995Z,-9.44,114.32,73.9,4.9,"111 km S of Muncar, Indonesia"
2022-09-24T20:15:02.662Z,63.21,-150.74,124.6,2.8,"61 km SE of Denali National Park, Alaska"
2022-09-24T20:01:42.908Z,19.68,-77.88,16.26,4.3,"51 km SW of Niquero, Cuba"
2022-09-24T19:38:53.993Z,-15.04,166.96,37.99,5.0,"11 km W of Port-Olry, Vanuatu"
2022-09-24T19:27:39.450Z,40.31,-124.72,13.08,4.84,"37km W of Petrolia, CA"
2022-09-24T17:00:24.764Z,-20.05,66.45,10.0,5.1,Mauritius - Reunion region
2022-09-24T16:20:55.726Z,51.42,175.81,50.6,3.0,"239 km SE of Attu Station, Alaska"
2022-09-24T15:27:21.440Z,17.18,-99.04,52.16,4.6,"14 km SSW of Caxitepec, Mexico"
2022-09-24T15:18:54.659Z,61.49,-145.58,39.1,4.8,"28 km SW of Tonsina, Alaska"
2022-09-24T14:52:52.280Z,51.57,-177.31,68.02,2.5,"Andreanof Islands, Aleutian Islands, Alaska"
2022-09-24T14:39:09.923Z,12.02,-86.76,72.71,4.2,"28 km W of Villa El Carmen, Nicaragua"
2022-09-24T12:54:31.211Z,-10.79,162.26,68.04,4.5,"52 km SE of Kirakira, Solomon Islands"
2022-09-24T10:15:19.604Z,18.63,145.52,215.23,4.4,"Pagan region, Northern Mariana Islands"
2022-09-24T08:02:30.421Z,-33.66,-72.5,21.88,4.6,"82 km W of San Antonio, Chile"
2022-09-24T06:58:29.638Z,13.08,-88.8,78.83,4.6,"35 km SW of Puerto El Triunfo, El Salvador"
2022-09-24T06:43:52.410Z,19.25,-155.39,31.04,3.49,"10 km ENE of P?hala, Hawaii"
2022-09-24T06:16:52.879Z,42.66,143.04,119.96,4.4,"Hokkaido, Japan region"
2022-09-24T06:13:50.938Z,63.19,-150.78,134.1,3.2,"61 km SE of Denali National Park, Alaska"
2022-09-24T05:57:44.042Z,-23.97,-66.75,211.4,4.3,"51 km WNW of San Antonio de los Cobres, Argentina"
2022-09-24T05:32:46.148Z,-6.9,129.37,149.62,4.4,Banda Sea
2022-09-24T05:31:34.389Z,-18.93,169.35,250.13,4.4,"67 km N of Isangel, Vanuatu"
2022-09-24T05:08:58.560Z,19.17,-64.28,29.0,3.64,"107 km NNE of Cruz Bay, U.S. Virgin Islands"
2022-09-24T04:47:32.854Z,78.02,8.57,10.0,4.2,"164 km WSW of Longyearbyen, Svalbard and Jan Mayen"
2022-09-24T04:36:55.094Z,52.8,172.44,37.02,4.3,"50 km W of Attu Station, Alaska"
2022-09-24T04:03:34.050Z,36.54,-121.1,2.42,2.5,"4km ENE of Pinnacles, CA"
2022-09-24T04:01:22.350Z,19.19,-155.46,33.04,2.52,"2 km SE of P?hala, Hawaii"
2022-09-24T03:36:08.947Z,35.36,135.46,364.83,4.1,"15 km SE of Maizuru, Japan"
2022-09-24T03:35:56.150Z,18.05,-65.4,18.09,3.07,"9 km SE of Esperanza, Puerto Rico"
2022-09-24T01:14:22.485Z,-34.45,-179.03,10.0,4.6,south of the Kermadec Islands
2022-09-24T01:00:18.653Z,37.86,141.84,59.73,4.6,"77 km SE of Ishinomaki, Japan"
2022-09-24T00:14:38.323Z,13.23,-89.54,65.07,4.0,El Salvador
2022-09-23T23:44:45.513Z,-1.86,-80.6,51.24,4.3,"38 km SSW of Paján, Ecuador"
2022-09-23T23:33:09.115Z,36.52,71.08,196.78,4.0,"44 km SSE of Jurm, Afghanistan"
2022-09-23T22:53:26.202Z,-41.38,-75.58,10.0,6.1,"157 km WNW of Ancud, Chile"
2022-09-23T21:52:10.007Z,-5.23,125.69,10.0,4.6,Banda Sea
2022-09-23T21:20:07.700Z,-5.24,125.66,10.0,4.7,Banda Sea
2022-09-23T21:11:50.334Z,-5.23,125.57,10.0,4.6,Banda Sea
2022-09-23T21:08:51.908Z,-5.31,125.55,9.45,4.2,Banda Sea
2022-09-23T21:06:20.567Z,-5.29,125.76,10.36,4.4,Banda Sea
2022-09-23T20:52:58.293Z,3.79,96.01,42.24,6.2,"41 km SSW of Meulaboh, Indonesia"
2022-09-23T20:51:24.619Z,-5.16,125.58,10.0,5.2,Banda Sea
2022-09-23T20:17:06.074Z,-29.0,-71.53,36.59,4.6,"88 km WSW of Vallenar, Chile"
2022-09-23T19:48:50.260Z,19.47,-155.61,-1.09,2.79,"27 km E of Honaunau-Napoopoo, Hawaii"
2022-09-23T18:28:57.173Z,43.9,-127.99,10.0,3.3,off the coast of Oregon
2022-09-23T18:26:48.223Z,43.78,-128.39,10.0,3.4,off the coast of Oregon
2022-09-23T18:26:00.709Z,18.55,-103.59,53.93,5.2,"1 km NNW of La Placita de Morelos, Mexico"
2022-09-23T18:14:54.110Z,19.42,-155.62,0.7,2.53,"25 km E of Honaunau-Napoopoo, Hawaii"
2022-09-23T18:07:58.450Z,17.96,-66.99,5.54,2.65,"6 km E of La Parguera, Puerto Rico"
2022-09-23T17:58:58.176Z,-8.54,-80.12,32.2,4.6,"116 km WSW of Santiago de Cao, Peru"
2022-09-23T17:48:17.656Z,-22.19,-66.14,269.32,4.0,"57 km W of La Quiaca, Argentina"
2022-09-23T16:06:05.077Z,-13.17,167.18,216.64,4.8,"87 km NNW of Sola, Vanuatu"
2022-09-23T15:48:28.718Z,31.68,-104.41,6.85,2.5,"54 km S of Whites City, New Mexico"
2022-09-23T15:30:04.130Z,19.46,-155.61,-1.06,2.65,"27 km E of Honaunau-Napoopoo, Hawaii"
2022-09-23T15:22:36.715Z,-6.0,153.62,10.0,4.7,"208 km W of Panguna, Papua New Guinea"
2022-09-23T14:32:28.661Z,33.68,81.94,10.0,4.4,western Xizang
